,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-07-05 23:15:00,2017-07-09 22:15:00,BTCUSD,LONG,2618.47,2522.98
1,2017-07-14 10:00:00,2017-07-22 13:30:00,BTCUSD,LONG,2283.96,2766.82
2,2017-07-24 15:45:00,2017-08-01 23:30:00,BTCUSD,LONG,2760.0,2726.46
3,2017-08-07 20:15:00,2017-08-08 10:45:00,BTCUSD,LONG,3356.1,3429.99
4,2017-08-08 19:15:00,2017-08-09 22:00:00,BTCUSD,LONG,3429.99,3350.0
5,2017-08-10 00:15:00,2017-08-10 05:15:00,BTCUSD,LONG,3350.38,3340.0
6,2017-08-10 09:30:00,2017-08-10 09:45:00,BTCUSD,LONG,3413.31,3413.65
7,2017-08-10 14:30:00,2017-08-10 16:15:00,BTCUSD,LONG,3435.0,3436.5
8,2017-08-10 19:15:00,2017-08-12 18:30:00,BTCUSD,LONG,3424.19,3901.22
9,2017-08-12 21:30:00,2017-08-15 13:00:00,BTCUSD,LONG,3810.0,4060.27
10,2017-08-15 21:30:00,2017-08-17 12:15:00,BTCUSD,LONG,4125.9,4420.0
11,2017-08-18 09:45:00,2017-08-19 14:30:00,BTCUSD,LONG,4299.99,4080.43
12,2017-08-19 20:30:00,2017-08-20 21:00:00,BTCUSD,LONG,4089.96,4125.0
13,2017-08-20 22:15:00,2017-08-25 16:15:00,BTCUSD,LONG,4147.98,4430.0
14,2017-08-25 17:15:00,2017-08-26 02:30:00,BTCUSD,LONG,4424.09,4320.0
15,2017-08-26 06:30:00,2017-08-29 11:30:00,BTCUSD,LONG,4320.48,4389.14
16,2017-08-30 00:30:00,2017-08-31 08:00:00,BTCUSD,LONG,4589.99,4624.82
17,2017-08-31 14:15:00,2017-08-31 19:00:00,BTCUSD,LONG,4723.01,4758.12
18,2017-09-01 18:00:00,2017-09-05 02:15:00,BTCUSD,LONG,4844.98,4275.0
19,2017-09-07 04:30:00,2017-09-08 06:00:00,BTCUSD,LONG,4539.0,4611.7
20,2017-09-09 02:45:00,2017-09-09 14:00:00,BTCUSD,LONG,4338.08,4306.0
21,2017-09-09 19:00:00,2017-09-10 20:45:00,BTCUSD,LONG,4223.81,4289.0
22,2017-09-11 12:15:00,2017-09-12 04:00:00,BTCUSD,LONG,4191.02,4280.0
23,2017-09-12 10:15:00,2017-09-13 08:45:00,BTCUSD,LONG,4314.82,3950.0
24,2017-09-14 05:15:00,2017-09-14 12:45:00,BTCUSD,LONG,3844.64,3499.0
25,2017-09-16 21:45:00,2017-09-17 10:00:00,BTCUSD,LONG,3727.99,3596.43
26,2017-09-20 03:15:00,2017-09-20 09:45:00,BTCUSD,LONG,3904.99,3923.51
27,2017-09-20 10:30:00,2017-09-21 21:15:00,BTCUSD,LONG,3910.0,3673.24
28,2017-09-22 03:00:00,2017-09-22 16:30:00,BTCUSD,LONG,3640.8,3557.0
29,2017-09-22 18:15:00,2017-09-24 11:30:00,BTCUSD,LONG,3564.81,3673.0
30,2017-09-24 11:45:00,2017-09-26 15:30:00,BTCUSD,LONG,3685.29,3928.95
31,2017-09-27 03:00:00,2017-09-27 16:30:00,BTCUSD,LONG,3911.0,4079.99
32,2017-09-28 07:45:00,2017-09-28 09:00:00,BTCUSD,LONG,4232.0,4259.88
33,2017-09-28 19:15:00,2017-10-03 14:00:00,BTCUSD,LONG,4149.38,4244.08
34,2017-10-03 19:45:00,2017-10-05 01:45:00,BTCUSD,LONG,4274.01,4231.92
35,2017-10-05 04:15:00,2017-10-07 06:00:00,BTCUSD,LONG,4159.78,4368.29
36,2017-10-07 11:15:00,2017-10-07 11:30:00,BTCUSD,LONG,4329.85,4329.22
37,2017-10-08 00:45:00,2017-10-09 08:45:00,BTCUSD,LONG,4442.01,4570.0
38,2017-10-09 14:15:00,2017-10-09 15:45:00,BTCUSD,LONG,4640.0,4645.25
