,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-07-01 07:48:00,2017-07-02 02:30:00,LTCUSD,LONG,39.57,37.37
1,2017-07-02 04:30:00,2017-07-02 10:33:00,LTCUSD,LONG,37.95,38.67
2,2017-07-02 10:57:00,2017-07-02 17:24:00,LTCUSD,LONG,38.6,40.44
3,2017-07-02 22:21:00,2017-07-03 08:12:00,LTCUSD,LONG,41.87,44.22
4,2017-07-03 12:48:00,2017-07-04 06:42:00,LTCUSD,LONG,46.0,50.72
5,2017-07-04 07:24:00,2017-07-04 17:33:00,LTCUSD,LONG,49.79,50.88
6,2017-07-04 21:42:00,2017-07-05 02:09:00,LTCUSD,LONG,53.41,54.69
7,2017-07-05 03:00:00,2017-07-05 03:57:00,LTCUSD,LONG,54.71,54.5
8,2017-07-05 09:27:00,2017-07-05 13:51:00,LTCUSD,LONG,52.72,50.62
9,2017-07-05 14:39:00,2017-07-05 20:33:00,LTCUSD,LONG,50.3,51.71
10,2017-07-05 23:57:00,2017-07-06 09:42:00,LTCUSD,LONG,53.38,50.39
11,2017-07-07 01:24:00,2017-07-07 03:36:00,LTCUSD,LONG,50.93,50.08
12,2017-07-08 07:48:00,2017-07-08 11:39:00,LTCUSD,LONG,45.36,47.59
13,2017-07-08 21:54:00,2017-07-09 08:36:00,LTCUSD,LONG,50.14,49.68
14,2017-07-09 20:09:00,2017-07-10 09:42:00,LTCUSD,LONG,50.48,49.33
15,2017-07-10 13:18:00,2017-07-11 02:27:00,LTCUSD,LONG,47.49,45.54
16,2017-07-11 05:06:00,2017-07-11 18:21:00,LTCUSD,LONG,44.21,44.71
17,2017-07-11 20:03:00,2017-07-12 13:48:00,LTCUSD,LONG,43.61,46.08
18,2017-07-12 17:09:00,2017-07-12 17:57:00,LTCUSD,LONG,47.55,47.96
19,2017-07-14 03:12:00,2017-07-14 06:15:00,LTCUSD,LONG,44.56,44.74
20,2017-07-14 09:06:00,2017-07-14 16:15:00,LTCUSD,LONG,45.65,41.42
21,2017-07-15 01:42:00,2017-07-15 04:21:00,LTCUSD,LONG,41.33,40.68
22,2017-07-15 11:03:00,2017-07-15 15:33:00,LTCUSD,LONG,40.17,38.52
23,2017-07-15 15:51:00,2017-07-16 21:09:00,LTCUSD,LONG,38.79,38.34
24,2017-07-17 07:09:00,2017-07-19 12:06:00,LTCUSD,LONG,42.75,42.04
25,2017-07-19 21:15:00,2017-07-20 10:06:00,LTCUSD,LONG,40.89,40.86
26,2017-07-20 14:18:00,2017-07-20 18:39:00,LTCUSD,LONG,43.38,44.38
27,2017-07-21 01:57:00,2017-07-21 06:09:00,LTCUSD,LONG,45.72,46.89
28,2017-07-21 07:54:00,2017-07-21 09:00:00,LTCUSD,LONG,47.18,46.64
29,2017-07-21 15:03:00,2017-07-21 18:21:00,LTCUSD,LONG,45.85,44.89
30,2017-07-21 20:09:00,2017-07-23 08:18:00,LTCUSD,LONG,44.4,44.45
31,2017-07-23 08:57:00,2017-07-23 23:15:00,LTCUSD,LONG,44.58,44.9
32,2017-07-24 02:42:00,2017-07-24 15:24:00,LTCUSD,LONG,45.32,45.05
33,2017-07-24 16:27:00,2017-07-25 06:09:00,LTCUSD,LONG,45.24,44.0
34,2017-07-25 12:06:00,2017-07-25 20:45:00,LTCUSD,LONG,41.39,40.79
35,2017-07-26 01:12:00,2017-07-26 10:45:00,LTCUSD,LONG,42.51,41.98
36,2017-07-26 21:42:00,2017-07-26 23:06:00,LTCUSD,LONG,41.6,41.84
37,2017-07-27 23:18:00,2017-07-28 03:15:00,LTCUSD,LONG,41.92,41.96
38,2017-07-28 03:42:00,2017-07-28 09:45:00,LTCUSD,LONG,41.96,41.24
39,2017-07-28 17:39:00,2017-07-28 18:57:00,LTCUSD,LONG,40.54,40.4
40,2017-07-28 20:57:00,2017-07-29 01:27:00,LTCUSD,LONG,40.55,39.79
41,2017-07-29 02:45:00,2017-07-29 03:33:00,LTCUSD,LONG,39.35,39.21
42,2017-07-29 06:51:00,2017-07-29 07:57:00,LTCUSD,LONG,39.4,39.26
43,2017-07-29 08:12:00,2017-07-29 09:48:00,LTCUSD,LONG,39.26,39.1
44,2017-07-29 13:30:00,2017-07-29 15:33:00,LTCUSD,LONG,39.59,39.4
45,2017-07-29 18:00:00,2017-07-30 01:30:00,LTCUSD,LONG,40.16,41.6
46,2017-07-30 09:03:00,2017-07-30 22:51:00,LTCUSD,LONG,40.31,40.9
47,2017-07-31 10:33:00,2017-07-31 13:33:00,LTCUSD,LONG,39.4,40.72
48,2017-07-31 16:09:00,2017-07-31 21:30:00,LTCUSD,LONG,42.36,43.1
49,2017-08-01 16:24:00,2017-08-03 22:00:00,LTCUSD,LONG,42.26,42.29
50,2017-08-04 05:42:00,2017-08-04 14:54:00,LTCUSD,LONG,42.44,43.35
51,2017-08-04 16:00:00,2017-08-07 17:57:00,LTCUSD,LONG,43.17,45.93
52,2017-08-07 20:51:00,2017-08-07 21:06:00,LTCUSD,LONG,45.75,45.71
53,2017-08-07 22:09:00,2017-08-07 22:36:00,LTCUSD,LONG,45.77,45.8
54,2017-08-07 23:09:00,2017-08-08 02:27:00,LTCUSD,LONG,45.94,46.15
55,2017-08-08 04:06:00,2017-08-08 10:06:00,LTCUSD,LONG,46.08,46.0
56,2017-08-08 10:57:00,2017-08-08 12:57:00,LTCUSD,LONG,45.96,46.04
57,2017-08-08 13:00:00,2017-08-08 13:24:00,LTCUSD,LONG,46.03,45.94
58,2017-08-08 17:30:00,2017-08-08 19:15:00,LTCUSD,LONG,46.26,46.28
59,2017-08-08 23:39:00,2017-08-09 00:51:00,LTCUSD,LONG,48.94,48.65
60,2017-08-09 03:33:00,2017-08-09 04:27:00,LTCUSD,LONG,48.5,48.1
61,2017-08-09 04:36:00,2017-08-09 08:15:00,LTCUSD,LONG,48.09,49.33
62,2017-08-09 09:06:00,2017-08-09 09:39:00,LTCUSD,LONG,49.57,49.89
63,2017-08-09 10:57:00,2017-08-09 15:18:00,LTCUSD,LONG,47.83,47.09
64,2017-08-09 16:12:00,2017-08-09 16:39:00,LTCUSD,LONG,47.64,47.74
