,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2018-01-13 09:00:00,2018-01-18 03:00:00,BCHUSD,LONG,2632.48,1785.69
1,2018-01-19 09:00:00,2018-01-22 17:00:00,BCHUSD,LONG,1845.0,1564.0
2,2018-01-22 21:00:00,2018-03-14 19:00:00,BCHUSD,LONG,1598.0,960.86
3,2018-03-16 09:00:00,2018-03-24 19:00:00,BCHUSD,LONG,921.84,1012.1
4,2018-05-02 19:00:00,2018-07-19 19:00:00,BCHUSD,LONG,1446.62,814.44
5,2018-08-03 03:00:00,2018-08-16 21:00:00,BCHUSD,LONG,711.97,518.94
6,2018-09-04 09:00:00,2018-09-19 05:00:00,BCHUSD,LONG,629.49,434.44
7,2018-10-12 11:00:00,2018-11-07 23:00:00,BCHUSD,LONG,442.0,610.26
8,2019-01-25 19:00:00,2019-02-03 13:00:00,BCHUSD,LONG,125.9,117.03
9,2019-02-17 13:00:00,2019-07-01 23:00:00,BCHUSD,LONG,119.75,409.88
10,2019-09-17 23:00:00,2019-09-20 07:00:00,BCHUSD,LONG,325.33000000000004,316.49
11,2019-10-02 05:00:00,2019-10-17 09:00:00,BCHUSD,LONG,223.505,218.03
12,2020-01-16 09:00:00,2020-04-18 05:00:00,BCHUSD,LONG,319.53,234.0
13,2020-05-28 13:00:00,2020-06-18 03:00:00,BCHUSD,LONG,235.99,238.16
14,2020-07-05 13:00:00,2020-07-15 21:00:00,BCHUSD,LONG,220.08,222.19
15,2020-07-19 11:00:00,2020-07-19 23:00:00,BCHUSD,LONG,222.6,226.84
16,2020-08-06 17:00:00,2020-08-26 15:00:00,BCHUSD,LONG,316.595,276.4
17,2020-10-19 07:00:00,2021-04-15 09:00:00,BCHUSD,LONG,247.09,804.375
18,2021-04-18 23:00:00,2021-06-11 13:00:00,BCHUSD,LONG,988.68,600.03
