,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-07-01 13:35:00,2017-07-02 07:55:00,BTCUSD,LONG,2480.88,2461.2
1,2017-07-02 11:45:00,2017-07-02 12:10:00,BTCUSD,LONG,2449.41,2436.9
2,2017-07-03 02:20:00,2017-07-05 12:00:00,BTCUSD,LONG,2495.0,2563.04
3,2017-07-05 16:20:00,2017-07-08 07:55:00,BTCUSD,LONG,2581.75,2499.37
4,2017-07-08 23:20:00,2017-07-10 08:55:00,BTCUSD,LONG,2556.31,2515.0
5,2017-07-11 09:55:00,2017-07-16 09:40:00,BTCUSD,LONG,2363.53,1916.45
6,2017-07-16 22:05:00,2017-07-17 02:25:00,BTCUSD,LONG,1895.1,1960.23
7,2017-07-17 03:50:00,2017-07-18 10:45:00,BTCUSD,LONG,1958.0,2254.29
8,2017-07-20 05:25:00,2017-07-20 16:40:00,BTCUSD,LONG,2330.19,2634.47
9,2017-07-22 08:45:00,2017-07-27 06:45:00,BTCUSD,LONG,2789.49,2560.23
10,2017-07-27 21:15:00,2017-07-28 01:35:00,BTCUSD,LONG,2639.21,2703.0
11,2017-07-28 17:20:00,2017-07-30 05:25:00,BTCUSD,LONG,2775.0,2616.0
12,2017-07-30 13:10:00,2017-07-30 13:45:00,BTCUSD,LONG,2664.17,2670.14
13,2017-07-30 14:15:00,2017-07-30 18:15:00,BTCUSD,LONG,2691.2,2706.0
14,2017-07-31 18:30:00,2017-08-01 03:20:00,BTCUSD,LONG,2798.78,2842.5
15,2017-08-01 03:50:00,2017-08-02 10:35:00,BTCUSD,LONG,2895.0,2719.98
16,2017-08-03 05:35:00,2017-08-08 03:35:00,BTCUSD,LONG,2716.71,3442.0
17,2017-08-08 05:10:00,2017-08-08 08:40:00,BTCUSD,LONG,3466.67,3479.52
18,2017-08-08 11:45:00,2017-08-08 21:15:00,BTCUSD,LONG,3440.0,3417.0
19,2017-08-08 21:20:00,2017-08-09 06:30:00,BTCUSD,LONG,3421.71,3387.39
20,2017-08-09 08:10:00,2017-08-09 09:55:00,BTCUSD,LONG,3406.0,3355.02
21,2017-08-09 19:20:00,2017-08-09 22:40:00,BTCUSD,LONG,3322.73,3313.9
22,2017-08-09 23:55:00,2017-08-10 04:10:00,BTCUSD,LONG,3342.8,3325.55
23,2017-08-10 09:40:00,2017-08-11 08:35:00,BTCUSD,LONG,3413.31,3493.0
24,2017-08-11 09:00:00,2017-08-11 10:25:00,BTCUSD,LONG,3495.98,3494.67
25,2017-08-11 11:15:00,2017-08-11 13:05:00,BTCUSD,LONG,3489.39,3549.0
26,2017-08-12 03:40:00,2017-08-12 15:50:00,BTCUSD,LONG,3668.0,3889.01
27,2017-08-12 22:05:00,2017-08-12 22:40:00,BTCUSD,LONG,3829.97,3844.4
28,2017-08-13 05:35:00,2017-08-13 09:55:00,BTCUSD,LONG,4020.0,4125.71
29,2017-08-13 16:25:00,2017-08-14 20:00:00,BTCUSD,LONG,4085.0,4221.27
30,2017-08-14 23:30:00,2017-08-15 00:20:00,BTCUSD,LONG,4270.0,4330.92
31,2017-08-15 17:15:00,2017-08-15 17:40:00,BTCUSD,LONG,4090.0,4079.99
32,2017-08-15 20:55:00,2017-08-15 22:05:00,BTCUSD,LONG,4071.6,4153.3
33,2017-08-16 09:10:00,2017-08-16 10:45:00,BTCUSD,LONG,4155.0,4111.0
34,2017-08-16 10:50:00,2017-08-16 11:50:00,BTCUSD,LONG,4118.26,4087.0
35,2017-08-16 12:00:00,2017-08-16 17:50:00,BTCUSD,LONG,4083.0,4295.0
36,2017-08-16 23:10:00,2017-08-17 15:10:00,BTCUSD,LONG,4326.01,4452.22
37,2017-08-17 16:15:00,2017-08-18 12:35:00,BTCUSD,LONG,4300.0,4327.6
38,2017-08-18 14:05:00,2017-08-18 19:10:00,BTCUSD,LONG,4277.01,4037.0
39,2017-08-19 00:20:00,2017-08-19 11:10:00,BTCUSD,LONG,4111.14,4035.0
40,2017-08-19 18:40:00,2017-08-19 23:35:00,BTCUSD,LONG,4094.5,4178.71
41,2017-08-20 00:30:00,2017-08-20 07:55:00,BTCUSD,LONG,4105.38,4134.99
42,2017-08-20 09:35:00,2017-08-20 12:20:00,BTCUSD,LONG,4104.83,4075.0
43,2017-08-20 13:15:00,2017-08-20 15:10:00,BTCUSD,LONG,4108.49,4085.38
44,2017-08-20 16:30:00,2017-08-20 20:20:00,BTCUSD,LONG,4085.0,4119.0
45,2017-08-20 20:45:00,2017-08-21 00:30:00,BTCUSD,LONG,4115.09,4078.0
46,2017-08-21 01:15:00,2017-08-21 17:35:00,BTCUSD,LONG,4089.53,4008.15
47,2017-08-21 17:55:00,2017-08-22 09:20:00,BTCUSD,LONG,3996.66,3864.28
48,2017-08-22 14:45:00,2017-08-23 00:45:00,BTCUSD,LONG,3875.0,4074.56
49,2017-08-23 02:05:00,2017-08-23 04:15:00,BTCUSD,LONG,4115.0,4096.5
50,2017-08-23 04:35:00,2017-08-23 12:45:00,BTCUSD,LONG,4095.49,4205.53
51,2017-08-23 15:00:00,2017-08-23 15:05:00,BTCUSD,LONG,4183.5,4183.49
52,2017-08-23 15:20:00,2017-08-23 21:45:00,BTCUSD,LONG,4185.5,4105.0
53,2017-08-24 08:05:00,2017-08-24 13:25:00,BTCUSD,LONG,4186.5,4173.75
54,2017-08-24 13:30:00,2017-08-26 05:10:00,BTCUSD,LONG,4176.42,4301.0
